"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Eros Grezda";"NK Rudeš Zagreb";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"LW";"Wide Attacker";"85.96";"1995-04-15";"9978.9";"1271.1";"696.3";"298.4";"994.6";"57.6";"15.7";"73.3";"76.4";"8.4";"75.4";"24.1";"29.80"
"Vanja Vukmanović";"NK Rudeš Zagreb";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"RDM";"Midfield";"72.15";"2004-05-20";"11140.5";"1780.0";"550.1";"47.4";"597.5";"52.4";"5.0";"57.4";"83.6";"5.0";"82.3";"8.7";"25.40"
"Matej Vuk";"NK Istra 1961";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"LF";"Wide Attacker";"78.71";"2000-06-10";"9506.5";"1240.6";"578.6";"261.8";"840.4";"51.5";"13.7";"65.2";"83.5";"12.6";"75.5";"38.9";"30.20"
"Luka Pasariček";"NK Rudeš Zagreb";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"LDM";"Midfield";"98.45";"1998-03-12";"9855.7";"1318.2";"531.1";"141.7";"672.8";"39.3";"8.2";"47.5";"68.6";"5.5";"75.0";"11.9";"27.40"
"Advan Kadušić";"NK Istra 1961";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"RB";"Full Back";"98.45";"1997-10-14";"10116.2";"1320.1";"524.7";"190.1";"714.9";"49.4";"8.2";"57.6";"82.3";"10.1";"75.0";"18.3";"29.40"
"Fran Karačić ";"NK Rudeš Zagreb";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"LB";"Full Back";"98.45";"1996-05-12";"9509.2";"1349.3";"662.8";"269.7";"932.5";"55.8";"11.9";"67.6";"81.4";"11.9";"73.1";"21.9";"30.00"
"Salim Fago Lawal";"NK Istra 1961";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"CF";"Center Forward";"71.61";"2003-01-15";"11274.8";"1744.4";"830.7";"496.4";"1327.2";"74.2";"25.1";"99.3";"103.1";"11.3";"99.3";"36.4";"29.90"
"Ville Koski";"NK Istra 1961";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"LCB";"Central Defender";"98.45";"2002-01-27";"9805.4";"1164.7";"419.6";"79.5";"499.1";"31.1";"3.7";"34.7";"71.3";"5.5";"69.5";"10.1";"28.90"
"Jan Doležal";"NK Rudeš Zagreb";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"CF";"Center Forward";"72.15";"1993-02-12";"11154.3";"1888.6";"719.8";"224.5";"944.3";"62.4";"11.2";"73.6";"89.8";"11.2";"74.8";"21.2";"30.10"
"Bruno Pavlović";"NK Rudeš Zagreb";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"LCB";"Central Defender";"98.45";"2005-02-10";"8919.6";"983.6";"385.8";"110.6";"496.4";"33.8";"5.5";"39.3";"78.6";"4.6";"65.8";"11.9";"28.40"
"Edin Šehić";"NK Rudeš Zagreb";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"RB";"Full Back";"98.45";"1995-02-03";"9597.9";"1255.2";"466.2";"161.8";"628.0";"43.0";"9.1";"52.1";"83.2";"6.4";"75.9";"17.4";"29.10"
"Mladen Devetak";"NK Istra 1961";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"LB";"Full Back";"98.45";"1999-03-12";"9959.0";"1185.7";"526.6";"176.4";"703.0";"50.3";"8.2";"58.5";"84.1";"6.4";"77.7";"21.9";"29.70"
"Tomislav Mrčela";"NK Rudeš Zagreb";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"RCB";"Central Defender";"98.45";"1990-10-01";"8741.3";"967.2";"322.7";"48.5";"371.2";"27.4";"2.7";"30.2";"61.2";"2.7";"65.8";"10.1";"26.90"
"Ante Ćorić";"NK Rudeš Zagreb";"NK Istra 1961 v NK Rudeš Zagreb";"CRO - 1.HNL";"AM";"Midfield";"85.96";"1997-04-14";"10502.4";"1587.2";"381.1";"54.4";"435.6";"41.9";"4.2";"46.1";"71.2";"4.2";"68.1";"10.5";"26.00"
"Abdoull Tanko";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"CF";"Center Forward";"67.35";"1998-05-12";"9665.5";"1552.8";"756.3";"493.1";"1249.4";"53.5";"25.4";"78.8";"88.2";"9.4";"64.1";"22.7";"34.00"
"Filip Blažek";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"RCB";"Central Defender";"100.46";"1998-03-11";"9074.4";"1216.6";"353.9";"113.8";"467.6";"34.0";"7.2";"41.2";"70.8";"6.3";"60.0";"7.2";"29.70"
"Tomáš  Rigo";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"LDM";"Midfield";"100.46";"2002-07-03";"10435.2";"1626.9";"491.8";"102.1";"594.0";"35.8";"6.3";"42.1";"75.3";"1.8";"70.8";"11.6";"27.00"
"Robert Hrubý";"FC Bohemians 1905";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"LM";"Midfield";"100.46";"1994-04-27";"10765.8";"2122.3";"688.0";"121.8";"809.9";"52.9";"6.3";"59.1";"74.4";"6.3";"68.1";"8.1";"26.10"
"Adam Kadlec";"FC Bohemians 1905";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"RWB";"Full Back";"100.46";"2003-07-06";"9667.4";"1430.7";"469.4";"186.3";"655.8";"44.8";"9.9";"54.6";"86.0";"7.2";"75.3";"25.1";"29.30"
"Patrick Kpozo";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"LB";"Full Back";"100.46";"1997-07-15";"9681.8";"1344.7";"476.6";"203.4";"680.0";"39.4";"9.0";"48.4";"89.6";"9.0";"74.4";"14.3";"30.70"
"Lukáš  Hůlka";"FC Bohemians 1905";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"RCB";"Central Defender";"100.46";"1995-03-31";"9646.8";"1269.5";"460.5";"117.4";"577.8";"33.1";"8.1";"41.2";"76.1";"4.5";"65.4";"13.4";"27.10"
"Jiří Boula";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"RDM";"Midfield";"100.46";"1999-04-08";"10727.3";"1858.9";"620.8";"142.4";"763.3";"44.8";"5.4";"50.2";"77.9";"6.3";"66.3";"8.1";"28.60"
"Matěj Šín";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"AM";"Midfield";"89.23";"2004-06-02";"11509.5";"2345.1";"572.9";"60.5";"633.4";"51.4";"3.0";"54.5";"78.7";"2.0";"80.7";"10.1";"24.80"
"David Lischka";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"LCB";"Central Defender";"100.46";"1997-08-15";"8857.6";"1136.9";"250.0";"82.4";"332.4";"24.2";"4.5";"28.7";"69.9";"3.6";"60.0";"8.1";"28.20"
"David Buchta";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"RW";"Wide Attacker";"89.23";"1999-06-27";"9885.6";"1478.7";"677.8";"181.6";"859.4";"57.5";"8.1";"65.6";"79.7";"7.1";"77.7";"13.1";"28.10"
"Jan Juroška";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"RB";"Full Back";"69.75";"1993-03-02";"9806.5";"1498.1";"527.7";"107.1";"634.8";"50.3";"3.9";"54.2";"92.9";"7.7";"73.5";"15.5";"27.80"
"Jan Vondra";"FC Bohemians 1905";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"CB";"Central Defender";"100.46";"1995-09-13";"9295.6";"1184.4";"400.5";"162.2";"562.6";"35.8";"6.3";"42.1";"79.7";"2.7";"60.9";"12.5";"28.30"
"Matěj Hybš";"FC Bohemians 1905";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"LCB";"Central Defender";"81.93";"1993-01-03";"9995.2";"1473.1";"562.4";"168.1";"730.5";"45.0";"8.8";"53.8";"84.6";"6.6";"72.5";"15.4";"27.00"
"Michal Beran";"FC Bohemians 1905";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"RM";"Midfield";"100.46";"2000-08-22";"11448.4";"2187.7";"779.4";"151.4";"930.8";"63.6";"5.4";"69.0";"69.9";"4.5";"70.8";"9.9";"27.00"
"Jan Kovařík";"FC Bohemians 1905";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"LWB";"Full Back";"100.46";"1988-06-19";"9753.4";"1549.9";"525.9";"140.7";"666.5";"45.7";"7.2";"52.9";"86.0";"5.4";"68.1";"16.1";"28.40"
"Quadri Adebayo Adediran";"FC Baník Ostrava";"FC Baník Ostrava v FC Bohemians 1905";"CZE - First League";"CF";"Center Forward";"69.75";"2000-10-10";"9849.0";"1516.1";"536.8";"171.6";"708.4";"49.0";"7.7";"56.8";"80.0";"6.5";"73.5";"10.3";"28.70"
"Filip Uremović";"HNK Hajduk Split";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"RCB";"Central Defender";"101.37";"1997-02-11";"8827.8";"1130.2";"307.2";"105.7";"412.8";"25.7";"5.3";"31.1";"75.5";"6.2";"64.8";"9.8";"28.50"
"Domagoj Drožđek";"NK Varaždin";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"RW";"Wide Attacker";"81.08";"1996-03-20";"10160.0";"1276.5";"623.8";"360.8";"984.6";"52.2";"18.9";"71.0";"93.2";"15.5";"75.5";"16.7";"30.00"
"Rokas Pukštas";"HNK Hajduk Split";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"RDM";"Midfield";"101.37";"2004-08-25";"10511.1";"1707.3";"467.0";"73.7";"540.7";"35.5";"5.3";"40.8";"89.7";"5.3";"80.8";"17.8";"26.10"
"Anthony Kalik";"HNK Hajduk Split";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"AM";"Midfield";"70.43";"1997-11-05";"9920.1";"1256.1";"400.0";"109.9";"509.9";"33.2";"5.1";"38.3";"83.1";"3.8";"70.3";"15.3";"27.00"
"Luka Jelenić";"NK Varaždin";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"RCB";"Central Defender";"101.37";"2000-05-24";"8381.2";"868.3";"231.7";"57.7";"289.4";"22.2";"3.6";"25.7";"82.6";"5.3";"59.5";"13.3";"28.20"
"Leon Belcar";"NK Varaždin";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"AM";"Midfield";"99.78";"2002-01-04";"10478.4";"1576.7";"659.4";"274.2";"933.6";"47.8";"10.8";"58.6";"85.7";"5.4";"82.1";"9.9";"29.80"
"Karlo Lusavec";"NK Varaždin";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"LDM";"Midfield";"101.37";"2003-10-30";"10445.4";"1597.2";"570.9";"83.5";"654.3";"46.2";"5.3";"51.5";"89.7";"6.2";"95.9";"21.3";"26.80"
"Antonio Boršić";"NK Varaždin";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"LB";"Full Back";"101.37";"1995-09-19";"9091.4";"1047.6";"319.6";"63.9";"383.5";"35.5";"3.6";"39.1";"85.2";"4.4";"78.1";"17.8";"27.90"
"Lamine Ba";"NK Varaždin";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"LCB";"Central Defender";"101.37";"1997-08-24";"8540.1";"796.4";"271.7";"31.1";"302.8";"20.4";"1.8";"22.2";"74.6";"8.9";"67.5";"13.3";"25.30"
"Niko Sigur";"HNK Hajduk Split";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"RB";"Full Back";"101.37";"2003-09-09";"10157.7";"1472.0";"601.1";"166.0";"767.1";"47.1";"8.9";"55.9";"87.0";"5.3";"75.5";"15.1";"29.60"
"Marko Livaja";"HNK Hajduk Split";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"CF";"Center Forward";"101.37";"1993-08-26";"7923.1";"523.8";"244.2";"47.1";"291.2";"24.9";"3.6";"28.4";"70.1";"8.0";"65.7";"6.2";"28.50"
"Ismaël Chester Diallo";"HNK Hajduk Split";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"LB";"Full Back";"74.20";"1997-01-29";"10552.6";"1511.3";"806.6";"394.2";"1200.8";"65.5";"19.4";"84.9";"109.2";"12.1";"94.6";"18.2";"29.90"
"Igor Postonjski";"NK Varaždin";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"RDM";"Midfield";"101.37";"1995-02-04";"10097.4";"1341.5";"309.0";"71.0";"380.0";"19.5";"3.6";"23.1";"88.8";"1.8";"92.3";"11.5";"28.10"
"Josip Brekalo";"HNK Hajduk Split";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"LW";"Wide Attacker";"101.37";"1998-06-23";"10359.3";"1575.9";"628.6";"96.8";"725.4";"51.5";"4.4";"55.9";"89.7";"11.5";"81.7";"16.0";"26.00"
"Luka Škaričić";"NK Varaždin";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"RB";"Full Back";"62.80";"2002-01-28";"9867.0";"1285.5";"485.8";"250.8";"736.6";"43.0";"11.5";"54.5";"103.2";"11.5";"90.3";"22.9";"29.50"
"Michele Šego";"NK Varaždin";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"LW";"Wide Attacker";"62.80";"2000-08-05";"9793.9";"1288.4";"568.9";"183.4";"752.4";"45.9";"7.2";"53.0";"91.7";"5.7";"65.9";"17.2";"29.50"
"Zvonimir Šarlija ";"HNK Hajduk Split";"NK Varaždin v HNK Hajduk Split";"CRO - 1.HNL";"LCB";"Central Defender";"83.50";"1996-08-29";"9127.2";"1175.9";"325.5";"88.4";"413.9";"26.9";"6.5";"33.4";"84.1";"3.2";"64.7";"9.7";"26.90"
"Albert Labík";"FK Teplice";"FK Teplice v MFK Karviná";"CZE - First League";"LWB";"Full Back";"87.43";"2004-05-13";"11216.3";"1888.9";"833.8";"342.8";"1176.6";"57.6";"11.3";"69.0";"77.2";"8.2";"63.8";"22.6";"31.30"
"Ondřej Kričfaluši";"FK Teplice";"FK Teplice v MFK Karviná";"CZE - First League";"RCB";"Central Defender";"100.88";"2004-03-29";"9819.9";"1255.3";"395.2";"58.9";"454.1";"27.7";"2.7";"30.3";"61.6";"0.0";"54.4";"8.9";"25.80"
"Mohamed Yasser";"FK Teplice";"FK Teplice v MFK Karviná";"CZE - First League";"RF";"Wide Attacker";"84.31";"2001-05-01";"10208.4";"1504.1";"579.6";"261.5";"841.2";"42.7";"16.0";"58.7";"69.4";"3.2";"65.1";"14.9";"29.70"
"Daniel Trubač";"FK Teplice";"FK Teplice v MFK Karviná";"CZE - First League";"LM";"Midfield";"100.88";"1997-07-17";"10398.9";"1632.6";"749.4";"105.3";"854.7";"50.9";"5.4";"56.2";"66.0";"2.7";"60.7";"8.9";"26.40"
"Sebastian Boháč";"MFK Karviná";"FK Teplice v MFK Karviná";"CZE - First League";"RDM";"Midfield";"82.25";"2002-07-27";"10650.1";"1819.7";"669.7";"273.6";"943.2";"46.0";"10.9";"56.9";"68.9";"3.3";"67.8";"13.1";"29.30"
"Robert Jukl";"FK Teplice";"FK Teplice v MFK Karviná";"CZE - First League";"RM";"Midfield";"63.30";"1998-10-28";"10760.2";"1908.1";"604.3";"128.0";"732.2";"42.7";"5.7";"48.3";"78.2";"2.8";"71.1";"11.4";"27.30"
"Patrik Čavoš";"MFK Karviná";"FK Teplice v MFK Karviná";"CZE - First League";"LDM";"Midfield";"100.88";"1995-01-07";"11060.0";"1831.6";"486.2";"82.1";"568.3";"38.4";"3.6";"41.9";"67.8";"2.7";"72.3";"8.0";"26.10"
"Amar Memić";"MFK Karviná";"FK Teplice v MFK Karviná";"CZE - First League";"RWB";"Full Back";"66.23";"2001-01-20";"10398.3";"1502.9";"618.3";"303.0";"921.3";"48.9";"14.9";"63.9";"84.3";"6.8";"67.9";"19.0";"31.10"
"Jaroslav Svozil";"MFK Karviná";"FK Teplice v MFK Karviná";"CZE - First League";"CB";"Central Defender";"100.88";"1993-09-09";"8719.0";"953.7";"331.0";"117.8";"448.8";"25.0";"6.2";"31.2";"54.4";"1.8";"57.1";"7.1";"29.90"
"Jiří Fleišman";"MFK Karviná";"FK Teplice v MFK Karviná";"CZE - First League";"LWB";"Full Back";"100.88";"1984-10-02";"10361.4";"1609.4";"627.2";"244.4";"871.6";"41.0";"9.8";"50.9";"75.8";"5.4";"72.3";"13.4";"27.60"
"Dávid Krčík";"MFK Karviná";"FK Teplice v MFK Karviná";"CZE - First League";"RCB";"Central Defender";"100.88";"1999-06-28";"9789.6";"1429.2";"488.0";"150.8";"638.8";"37.5";"7.1";"44.6";"64.2";"3.6";"56.2";"10.7";"28.60"
"Lukáš Mareček";"FK Teplice";"FK Teplice v MFK Karviná";"CZE - First League";"DM";"Midfield";"63.30";"1990-04-17";"10780.1";"1871.1";"315.6";"65.4";"381.0";"19.9";"1.4";"21.3";"68.2";"2.8";"68.2";"10.0";"26.40"
"Nemanja Mićević";"FK Teplice";"FK Teplice v MFK Karviná";"CZE - First League";"LCB";"Central Defender";"100.88";"1999-01-28";"9493.4";"1191.0";"414.0";"90.1";"504.1";"30.3";"4.5";"34.8";"66.9";"1.8";"57.1";"9.8";"28.00"
"Adeleke Akinola Akinyemi";"MFK Karviná";"FK Teplice v MFK Karviná";"CZE - First League";"CF";"Center Forward";"100.88";"1998-08-11";"9548.7";"1255.3";"526.4";"190.0";"716.4";"40.1";"13.4";"53.5";"60.7";"8.0";"52.6";"17.8";"29.40"
"Daniel Fila";"FK Teplice";"FK Teplice v MFK Karviná";"CZE - First League";"CF";"Center Forward";"100.88";"2002-08-21";"10036.7";"1259.7";"580.8";"273.9";"854.7";"46.4";"11.6";"58.0";"74.9";"4.5";"61.6";"18.7";"32.00"
"Aboubacar  Traoré";"MFK Karviná";"FK Teplice v MFK Karviná";"CZE - First League";"LCB";"Central Defender";"100.88";"2004-08-20";"9636.1";"1278.4";"491.6";"128.5";"620.0";"32.1";"8.9";"41.0";"58.9";"3.6";"60.7";"10.7";"28.00"
"Jan Knapík";"FK Teplice";"FK Teplice v MFK Karviná";"CZE - First League";"CB";"Central Defender";"100.88";"2000-12-11";"9671.8";"1281.1";"412.2";"114.2";"526.4";"26.8";"6.2";"33.0";"62.5";"1.8";"58.0";"9.8";"28.40"
"Vukadin Vukadinović";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"RW";"Wide Attacker";"62.18";"1990-12-14";"10001.6";"1515.4";"573.2";"217.1";"790.3";"63.7";"11.6";"75.3";"88.3";"4.3";"76.7";"18.8";"30.60"
"Jan Kopic";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"RWB";"Full Back";"97.76";"1990-06-04";"10680.1";"1727.1";"934.4";"400.5";"1334.9";"67.2";"20.3";"87.5";"94.8";"6.4";"81.0";"16.6";"29.50"
"Alexandr Bužek";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"LDM";"Midfield";"97.76";"2004-08-02";"11726.0";"2372.4";"828.6";"197.9";"1026.5";"70.9";"7.4";"78.3";"91.1";"4.6";"83.8";"21.2";"28.60"
"Pavel Šulc";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"RF";"Wide Attacker";"91.85";"2000-12-29";"11269.4";"2058.7";"1014.2";"543.8";"1558.0";"91.1";"27.4";"118.6";"96.0";"10.8";"83.3";"24.5";"30.30"
"Robin Hranáč";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"RCB";"Central Defender";"97.76";"2000-01-29";"10006.2";"1479.4";"476.0";"126.1";"602.1";"32.2";"7.4";"39.6";"80.1";"3.7";"62.6";"13.8";"28.80"
"Tom Slončík";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"AM";"Midfield";"97.76";"2004-12-21";"11419.4";"2240.8";"654.6";"133.5";"788.1";"55.2";"5.5";"60.8";"85.6";"4.6";"76.4";"13.8";"27.60"
"John Edison Mosquera Rebolledo";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"LF";"Wide Attacker";"66.25";"1990-05-08";"10535.1";"1627.5";"766.2";"341.0";"1107.2";"63.8";"9.5";"73.4";"96.5";"8.2";"67.9";"13.6";"30.50"
"Martin Cedidla";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"RB";"Full Back";"97.76";"2001-11-22";"9849.7";"1383.7";"638.9";"267.0";"905.9";"56.2";"9.2";"65.4";"92.1";"5.5";"83.8";"23.9";"29.20"
"Tomáš  Čelůstka";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"LB";"Full Back";"73.38";"1991-07-19";"10144.3";"1636.1";"560.5";"170.5";"731.0";"52.7";"12.3";"65.0";"94.4";"4.9";"79.7";"12.3";"26.30"
"Jakub Janetzký";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"RDM";"Midfield";"62.18";"1997-06-12";"11121.9";"2010.5";"634.0";"159.2";"793.2";"49.2";"5.8";"55.0";"83.9";"5.8";"79.6";"15.9";"28.40"
"Carlos Eduardo Lopes Cruz";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"LWB";"Full Back";"97.76";"1997-08-08";"10381.9";"1786.0";"825.8";"311.2";"1137.0";"69.0";"18.4";"87.5";"91.1";"7.4";"79.2";"20.3";"30.20"
"Kenneth Tig-Ishor Ikugar";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"CF";"Center Forward";"80.78";"2000-10-27";"9603.9";"1248.9";"482.4";"57.9";"540.4";"47.9";"3.3";"51.3";"78.0";"7.8";"70.2";"12.3";"25.80"
"Lukáš Hejda";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"CB";"Central Defender";"97.76";"1990-03-09";"9296.4";"1056.0";"299.2";"56.2";"355.4";"26.7";"4.6";"31.3";"69.0";"4.6";"63.5";"4.6";"26.40"
"Lukáš Bartošák";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"LW";"Wide Attacker";"73.38";"1990-07-03";"10347.9";"1747.8";"681.9";"148.4";"830.3";"63.8";"11.0";"74.8";"85.9";"12.3";"77.3";"12.3";"26.90"
"Tomáš Chorý";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"CF";"Center Forward";"91.85";"1995-01-26";"10153.3";"1513.9";"802.5";"373.3";"1175.8";"68.6";"17.6";"86.2";"89.2";"11.8";"76.4";"21.6";"29.50"
"Václav Jemelka";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"LCB";"Central Defender";"97.76";"1995-06-23";"10173.8";"1543.0";"461.2";"74.6";"535.8";"41.4";"3.7";"45.1";"72.7";"4.6";"59.8";"11.0";"26.60"
"Jakub Černín";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"LCB";"Central Defender";"97.76";"1999-02-08";"9652.7";"1323.9";"345.2";"124.3";"469.5";"31.3";"3.7";"35.0";"77.3";"1.8";"67.2";"4.6";"30.40"
"Lukáš Červ";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"LM";"Midfield";"66.25";"2001-04-10";"11176.3";"2112.5";"529.8";"35.3";"565.1";"48.9";"1.4";"50.3";"82.9";"5.4";"84.2";"13.6";"25.50"
"Jakub Kolář";"FC Fastav Zlin";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"RCB";"Central Defender";"97.76";"2000-01-16";"9538.6";"1343.2";"452.0";"117.8";"569.9";"41.4";"5.5";"47.0";"85.6";"3.7";"63.5";"13.8";"28.80"
"Lukáš Kalvach";"FC Viktoria Plzeň";"FC Viktoria Plzeň v FC Fastav Zlin";"CZE - First League";"RM";"Midfield";"97.76";"1995-07-19";"10938.8";"1861.5";"646.3";"102.2";"748.5";"50.6";"6.4";"57.1";"76.4";"6.4";"69.0";"12.0";"26.80"
"Filip Čihák";"FC Hradec Kralove";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"CB";"Central Defender";"98.96";"1999-07-10";"9251.9";"1268.7";"502.9";"141.9";"644.8";"36.4";"6.4";"42.7";"58.2";"4.5";"53.7";"7.3";"27.80"
"Tomáš Ladra";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"LF";"Wide Attacker";"74.68";"1997-04-24";"10452.2";"1733.0";"631.5";"136.2";"767.7";"59.1";"8.4";"67.5";"66.3";"7.2";"57.8";"12.1";"27.20"
"Karel Spáčil";"FC Hradec Kralove";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"LCB";"Central Defender";"86.48";"2003-05-18";"9613.0";"1316.5";"512.0";"114.5";"626.5";"41.6";"5.2";"46.8";"60.4";"6.2";"60.4";"12.5";"29.40"
"Abdulla Yusuf Helal";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"CF";"Center Forward";"62.48";"1993-06-12";"9750.5";"1031.4";"633.8";"427.8";"1061.6";"57.6";"14.4";"72.0";"60.5";"5.8";"53.3";"14.4";"30.00"
"Ladislav Krejčí";"FC Hradec Kralove";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"LWB";"Full Back";"98.96";"1992-07-05";"9711.2";"1397.8";"494.7";"163.7";"658.4";"39.1";"7.3";"46.4";"67.3";"3.6";"60.0";"15.5";"29.60"
"Dominik Kostka";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"RB";"Full Back";"98.96";"1996-05-04";"9279.2";"1161.4";"584.8";"231.9";"816.7";"44.6";"9.1";"53.7";"60.0";"2.7";"49.1";"14.6";"28.60"
"Jakub Kučera";"FC Hradec Kralove";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"LM";"Midfield";"98.96";"1997-01-28";"10270.5";"1703.4";"491.1";"103.7";"594.8";"33.6";"5.5";"39.1";"70.0";"4.5";"59.1";"15.5";"27.20"
"Jakub Fulnek";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"LB";"Full Back";"98.96";"1994-04-26";"9823.1";"1418.8";"665.7";"248.3";"914.0";"50.0";"10.9";"60.9";"71.8";"4.5";"66.4";"20.9";"28.80"
"Marek Matějovský";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"LM";"Midfield";"62.48";"1981-12-20";"10480.8";"1545.6";"492.6";"40.3";"533.0";"36.0";"0.0";"36.0";"66.3";"2.9";"60.5";"14.4";"24.90"
